index,data
4828,6876
4829,6881
4830,6869
4831,6869
4832,6863
4833,6901
4834,6869
4835,6894
4836,6883
4837,6876
4838,6890
4839,6874
4840,6876
4841,6883
4842,6876
4843,6894
4844,6887
4845,6869
4846,6876
4847,6867
4848,6876
4849,6874
4850,6856
4851,6883
4852,6854
4853,6856
4854,6883
4855,6883
4856,6901
4857,6869
4858,6883
4859,6890
4860,6890
4861,6843
4862,6856
4863,6890
4864,6863
4865,6883
4866,6883
4867,6869
4868,6854
4869,6840
4870,6894
4871,6894
4872,6874
4873,6890
4874,6847
4875,6883
4876,6883
4877,6883
4878,6881
4879,6869
4880,6869
4881,6894
4882,6869
4883,6863
4884,6883
4885,6849
4886,6869
4887,6890
4888,6890
4889,6854
4890,6883
4891,6890
4892,6883
4893,6856
4894,6869
4895,6876
4896,6883
4897,6883
4898,6863
4899,6876
4900,6883
4901,6894
4902,6876
4903,6890
4904,6881
4905,6883
4906,6856
4907,6890
4908,6856
4909,6867
4910,6849
4911,6869
4912,6876
4913,6856
4914,6869
4915,6874
4916,6876
4917,6876
4918,6869
4919,6869
4920,6881
4921,6856
4922,6863
4923,6894
4924,6860
4925,6890
4926,6869
4927,6876
4928,6881
4929,6869
4930,6894
4931,6869
4932,6883
4933,6860
4934,6890
4935,6890
4936,6863
4937,6876
4938,6881
4939,6876
4940,6890
4941,6876
4942,6876
4943,6894
4944,6894
4945,6883
4946,6876
4947,6874
4948,6869
4949,6869
4950,6847
4951,6894
4952,6890
4953,6874
4954,6869
4955,6860
4956,6887
4957,6894
4958,6890
4959,6869
4960,6876
4961,6876
4962,6876
4963,6883
4964,6890
4965,6876
4966,6874
4967,6890
4968,6883
4969,6874
4970,6894
4971,6856
4972,6849
4973,6869
4974,6856
4975,6890
4976,6869
4977,6883
4978,6860
4979,6869
4980,6876
4981,6869
4982,6883
4983,6901
4984,6876
4985,6876
4986,6874
4987,6890
4988,6883
4989,6883
4990,6869
4991,6883
4992,6883
4993,6876
4994,6867
4995,6894
4996,6890
4997,6869
4998,6890
4999,6881
5000,6876
5001,6883
5002,6876
5003,6869
5004,6881
5005,6856
5006,6863
5007,6869
5008,6883
5009,6876
5010,6863
5011,6894
5012,6874
5013,6876
5014,6849
5015,6894
5016,6876
5017,6856
5018,6869
5019,6883
5020,6883
5021,6876
5022,6856
5023,6863
5024,6883
5025,6869
5026,6863
5027,6869
5028,6869
5029,6881
5030,6890
5031,6883
5032,6896
5033,6890
5034,6876
5035,6876
5036,6876
5037,6876
5038,6876
5039,6874
5040,6869
5041,6876
5042,6890
5043,6867
5044,6890
5045,6896
5046,6869
5047,6876
5048,6863
5049,6869
5050,6883
5051,6856
5052,6883
5053,6847
5054,6863
5055,6890
5056,6867
5057,6876
5058,6890
5059,6847
5060,6890
5061,6856
5062,6876
5063,6881
5064,6856
5065,6887
5066,6876
5067,6874
5068,6890
5069,6883
5070,6883
5071,6843
5072,6883
5073,6863
5074,6876
5075,6896
5076,6869
5077,6883
5078,6876
5079,6894
5080,6869
5081,6854
5082,6876
5083,6863
5084,6901
5085,6883
5086,6869
5087,6876
5088,6874
5089,6863
5090,6869
5091,6863
5092,6863
5093,6883
5094,6876
5095,6876
5096,6890
5097,6876
5098,6883
5099,6887
5100,6883
5101,6890
5102,6869
5103,6890
5104,6863
5105,6883
5106,6876
5107,6856
5108,6863
5109,6867
5110,6874
5111,6869
5112,6874
5113,6903
5114,6863
5115,6869
5116,6863
5117,6890
5118,6863
5119,6887
5120,6894
5121,6876
5122,6869
5123,6890
5124,6863
5125,6876
5126,6869
5127,6860
5128,6883
5129,6869
5130,6876
5131,6856
5132,6883
5133,6883
5134,6883
5135,6876
5136,6869
5137,6849
5138,6883
5139,6907
5140,6883
5141,6876
5142,6894
5143,6883
5144,6876
5145,6867
5146,6869
5147,6876
5148,6883
5149,6876
5150,6869
5151,6876
5152,6863
5153,6849
5154,6856
5155,6869
5156,6869
5157,6863
5158,6890
5159,6874
5160,6876
5161,6849
5162,6834
5163,6883
5164,6856
5165,6887
5166,6883
5167,6869
5168,6883
5169,6869
5170,6863
5171,6860
5172,6907
5173,6890
5174,6890
5175,6869
5176,6881
5177,6869
5178,6867
5179,6863
5180,6883
5181,6881
5182,6869
5183,6863
5184,6876
5185,6869
5186,6856
5187,6856
5188,6863
5189,6890
5190,6894
5191,6863
5192,6883
5193,6867
5194,6876
5195,6863
5196,6847
5197,6890
5198,6863
5199,6869
5200,6876
5201,6867
5202,6883
5203,6876
5204,6887
5205,6876
5206,6881
5207,6890
5208,6856
5209,6867
5210,6863
5211,6894
5212,6883
5213,6863
5214,6883
5215,6883
5216,6883
5217,6876
5218,6869
5219,6869
5220,6849
5221,6856
5222,6883
5223,6883
5224,6894
5225,6854
5226,6890
5227,6876
5228,6869
5229,6869
5230,6876
5231,6854
5232,6856
5233,6876
5234,6883
5235,6890
5236,6856
5237,6876
5238,6890
5239,6876
5240,6863
5241,6856
5242,6894
5243,6863
5244,6869
5245,6881
5246,6854
5247,6894
5248,6876
5249,6874
5250,6883
5251,6883
5252,6876
5253,6883
5254,6883
5255,6869
5256,6869
5257,6876
5258,6876
5259,6876
5260,6883
5261,6869
5262,6869
5263,6869
5264,6863
5265,6894
5266,6874
5267,6890
5268,6856
5269,6876
5270,6881
5271,6883
5272,6863
5273,6890
5274,6849
5275,6883
5276,6883
5277,6883
5278,6876
5279,6876
5280,6856
5281,6901
5282,6890
5283,6849
5284,6890
5285,6849
5286,6869
5287,6894
5288,6860
5289,6874
5290,6869
5291,6887
5292,6856
5293,6876
5294,6887
5295,6863
5296,6869
5297,6883
5298,6863
5299,6867
5300,6890
5301,6883
5302,6876
5303,6876
5304,6860
5305,6860
5306,6854
5307,6876
5308,6860
5309,6876
5310,6876
5311,6867
5312,6883
5313,6856
5314,6881
5315,6860
5316,6869
5317,6876
5318,6856
5319,6883
5320,6876
5321,6876
5322,6876
5323,6883
5324,6863
5325,6883
5326,6876
5327,6883
5328,6856
5329,6876
5330,6883
5331,6890
5332,6876
5333,6856
5334,6874
5335,6854
5336,6869
5337,6869
5338,6876
5339,6890
5340,6883
5341,6869
5342,6874
5343,6856
5344,6894
5345,6874
5346,6856
5347,6860
5348,6883
5349,6887
5350,6883
5351,6890
5352,6869
5353,6874
5354,6869
5355,6883
5356,6876
5357,6876
5358,6883
5359,6876
5360,6890
5361,6869
5362,6887
5363,6854
5364,6863
5365,6883
5366,6876
5367,6890
5368,6894
5369,6883
5370,6881
5371,6876
5372,6894
5373,6863
5374,6876
5375,6876
5376,6876
5377,6869
5378,6869
5379,6894
5380,6863
5381,6863
5382,6876
5383,6863
5384,6876
5385,6881
5386,6869
5387,6887
5388,6883
5389,6876
5390,6876
5391,6863
5392,6883
5393,6876
5394,6869
5395,6876
5396,6890
5397,6890
5398,6914
5399,6876
5400,6856
5401,6847
5402,6869
5403,6863
5404,6883
5405,6876
5406,6883
5407,6881
5408,6869
5409,6863
5410,6863
5411,6869
5412,6876
5413,6883
5414,6874
5415,6883
5416,6887
5417,6874
5418,6883
5419,6883
5420,6876
5421,6890
5422,6876
5423,6874
5424,6883
5425,6890
5426,6883
5427,6890
5428,6856
5429,6874
5430,6869
5431,6887
5432,6894
5433,6869
5434,6883
5435,6883
5436,6887
5437,6869
5438,6883
5439,6894
5440,6869
5441,6876
5442,6883
5443,6894
5444,6883
5445,6869
5446,6876
5447,6887
5448,6887
5449,6854
5450,6890
5451,6883
5452,6863
5453,6863
5454,6890
5455,6901
5456,6860
5457,6883
5458,6876
5459,6881
5460,6876
5461,6856
5462,6883
5463,6890
5464,6883
5465,6883
5466,6890
5467,6876
5468,6881
5469,6883
5470,6863
5471,6907
5472,6883
5473,6874
5474,6847
5475,6890
5476,6869
5477,6869
5478,6860
5479,6894
5480,6874
5481,6869
5482,6876
5483,6890
5484,6876
5485,6860
5486,6856
5487,6863
5488,6881
5489,6854
5490,6860
5491,6856
5492,6867
5493,6867
5494,6876
5495,6894
5496,6907
5497,6883
5498,6843
5499,6894
5500,6876
5501,6883
5502,6876
5503,6887
5504,6869
5505,6883
5506,6901
5507,6883
5508,6894
5509,6890
5510,6867
5511,6863
5512,6881
5513,6876
5514,6860
5515,6890
5516,6894
5517,6890
5518,6883
5519,6860
5520,6883
5521,6863
5522,6890
5523,6867
5524,6876
5525,6876
5526,6887
5527,6890
5528,6883
5529,6890
5530,6883
5531,6863
5532,6876
5533,6890
5534,6876
5535,6890
5536,6869
5537,6894
5538,6894
5539,6890
5540,6890
5541,6881
5542,6869
5543,6869
5544,6860
5545,6863
5546,6883
5547,6883
5548,6876
5549,6863
5550,6887
5551,6883
5552,6894
5553,6876
5554,6883
5555,6890
5556,6854
5557,6867
5558,6876
5559,6890
5560,6849
5561,6894
5562,6876
5563,6890
5564,6860
5565,6856
5566,6907
5567,6874
5568,6863
5569,6863
5570,6834
5571,6876
5572,6847
5573,6883
5574,6887
5575,6867
5576,6860
5577,6883
5578,6876
5579,6881
5580,6856
5581,6883
5582,6876
5583,6876
5584,6869
5585,6876
5586,6874
5587,6883
5588,6876
5589,6860
5590,6869
5591,6890
5592,6876
5593,6869
5594,6887
5595,6881
5596,6876
5597,6883
5598,6869
5599,6869
5600,6860
5601,6883
5602,6876
5603,6876
5604,6876
5605,6863
5606,6883
5607,6883
5608,6881
5609,6854
5610,6876
5611,6876
5612,6883
5613,6863
5614,6869
5615,6874
5616,6890
5617,6860
5618,6876
5619,6887
5620,6860
5621,6856
5622,6869
5623,6887
5624,6863
5625,6867
5626,6881
5627,6890
5628,6887
5629,6876
5630,6874
5631,6867
5632,6883
5633,6883
5634,6883
5635,6901
5636,6876
5637,6863
5638,6883
5639,6876
5640,6860
5641,6881
5642,6874
5643,6869
5644,6863
5645,6881
5646,6869
5647,6867
5648,6863
5649,6863
5650,6887
5651,6863
5652,6876
5653,6881
5654,6883
5655,6876
5656,6887
5657,6890
5658,6876
5659,6883
5660,6867
5661,6876
5662,6867
5663,6863
5664,6883
5665,6883
5666,6883
5667,6883
5668,6876
5669,6860
5670,6869
5671,6869
5672,6883
5673,6876
5674,6849
5675,6869
5676,6874
5677,6874
5678,6894
5679,6881
5680,6876
5681,6890
5682,6856
5683,6869
5684,6883
5685,6881
5686,6883
5687,6863
5688,6883
5689,6876
5690,6876
5691,6881
5692,6883
5693,6876
5694,6887
5695,6863
5696,6894
5697,6894
5698,6883
5699,6883
5700,6860
5701,6890
5702,6867
5703,6883
5704,6890
5705,6847
5706,6874
5707,6876
5708,6867
5709,6887
5710,6876
5711,6856
5712,6847
5713,6869
5714,6869
5715,6860
5716,6869
5717,6876
5718,6869
5719,6876
5720,6887
5721,6883
5722,6901
5723,6883
5724,6834
5725,6890
5726,6869
5727,6894
5728,6883
5729,6854
5730,6876
5731,6876
5732,6856
5733,6876
5734,6890
5735,6847
5736,6876
5737,6854
5738,6881
5739,6903
5740,6854
5741,6874
5742,6863
5743,6863
5744,6883
5745,6887
5746,6860
5747,6847
5748,6847
5749,6876
5750,6876
5751,6863
5752,6869
5753,6867
5754,6894
5755,6843
5756,6860
5757,6869
5758,6883
5759,6901
5760,6890
5761,6890
5762,6860
5763,6869
5764,6876
5765,6847
5766,6883
5767,6869
5768,6883
5769,6874
5770,6876
5771,6890
5772,6874
5773,6890
5774,6883
5775,6890
5776,6869
5777,6876
5778,6856
5779,6890
5780,6876
5781,6876
5782,6869
5783,6883
5784,6887
5785,6860
5786,6876
5787,6883
5788,6883
5789,6890
5790,6860
5791,6883
5792,6883
5793,6856
5794,6890
5795,6869
5796,6890
5797,6874
5798,6867
5799,6876
5800,6867
5801,6883
5802,6876
5803,6876
5804,6876
5805,6890
5806,6881
5807,6890
5808,6876
5809,6876
5810,6869
5811,6876
5812,6860
5813,6860
5814,6890
5815,6863
5816,6876
5817,6883
5818,6863
5819,6883
5820,6856
5821,6894
5822,6883
5823,6890
5824,6876
5825,6863
5826,6876
5827,6883
5828,6890
5829,6874
5830,6843
5831,6863
5832,6867
5833,6867
5834,6876
5835,6890
5836,6863
5837,6869
5838,6860
5839,6887
5840,6883
5841,6876
5842,6874
5843,6869
5844,6849
5845,6869
5846,6883
5847,6883
5848,6894
5849,6890
5850,6876
5851,6876
5852,6881
5853,6854
5854,6890
5855,6883
5856,6869
5857,6881
5858,6863
5859,6847
5860,6883
5861,6883
5862,6869
5863,6887
5864,6901
5865,6890
5866,6883
5867,6890
5868,6887
5869,6876
5870,6869
5871,6874
5872,6869
5873,6890
5874,6869
5875,6876
5876,6876
5877,6867
5878,6883
5879,6887
5880,6890
5881,6854
5882,6881
5883,6890
5884,6883
5885,6869
5886,6876
5887,6883
5888,6867
5889,6894
5890,6863
5891,6869
5892,6890
5893,6894
5894,6890
5895,6856
5896,6869
5897,6849
5898,6869
5899,6867
5900,6894
5901,6887
5902,6876
5903,6876
5904,6883
5905,6876
5906,6894
5907,6890
5908,6856
5909,6894
5910,6890
5911,6883
5912,6881
5913,6863
5914,6867
5915,6876
5916,6876
5917,6874
5918,6876
5919,6876
5920,6856
5921,6894
5922,6890
5923,6869
5924,6881
5925,6883
5926,6876
5927,6876
5928,6883
5929,6876
5930,6876
5931,6856
5932,6883
5933,6883
5934,6876
5935,6890
5936,6876
5937,6876
5938,6890
5939,6890
5940,6894
5941,6890
5942,6881
5943,6854
5944,6883
5945,6883
5946,6876
5947,6890
5948,6860
5949,6876
5950,6874
5951,6883
5952,6890
5953,6876
5954,6887
5955,6863
5956,6883
5957,6854
5958,6876
5959,6883
5960,6890
5961,6876
5962,6843
5963,6901
5964,6869
5965,6854
5966,6890
5967,6874
5968,6863
5969,6883
5970,6883
5971,6876
5972,6881
5973,6869
5974,6876
5975,6883
5976,6876
5977,6883
5978,6854
5979,6840
5980,6883
5981,6883
5982,6876
5983,6876
5984,6890
5985,6890
5986,6869
5987,6876
5988,6876
5989,6890
5990,6854
5991,6856
5992,6876
5993,6890
5994,6876
5995,6863
5996,6867
5997,6867
5998,6849
5999,6867
6000,6863
6001,6883
6002,6869
6003,6883
6004,6867
6005,6894
6006,6876
6007,6856
6008,6874
6009,6887
6010,6890
6011,6876
6012,6890
6013,6869
6014,6847
6015,6874
6016,6869
6017,6863
6018,6881
6019,6869
6020,6890
6021,6894
6022,6890
6023,6876
6024,6890
6025,6847
6026,6881
6027,6849
6028,6883
6029,6890
6030,6890
6031,6860
6032,6883
6033,6869
6034,6901
6035,6890
6036,6901
6037,6860
6038,6876
6039,6890
6040,6876
6041,6883
6042,6863
6043,6869
6044,6883
6045,6867
6046,6876
6047,6867
6048,6901
6049,6847
6050,6876
6051,6876
6052,6883
6053,6890
6054,6867
6055,6890
6056,6869
6057,6874
6058,6876
6059,6896
6060,6887
6061,6869
6062,6869
6063,6894
6064,6883
6065,6890
6066,6881
6067,6883
6068,6876
6069,6883
6070,6887
6071,6847
6072,6887
6073,6863
6074,6894
6075,6910
6076,6874
6077,6869
6078,6894
6079,6890
6080,6890
6081,6849
6082,6867
6083,6849
6084,6890
6085,6869
6086,6867
6087,6881
6088,6894
6089,6860
6090,6869
6091,6860
6092,6863
6093,6890
6094,6856
6095,6883
6096,6869
6097,6883
6098,6883
6099,6883
6100,6876
6101,6876
6102,6869
6103,6860
6104,6869
6105,6876
6106,6869
6107,6883
6108,6856
6109,6890
6110,6869
6111,6849
6112,6876
6113,6867
6114,6869
6115,6849
6116,6890
6117,6869
6118,6876
6119,6890
6120,6901
6121,6883
6122,6894
6123,6876
6124,6881
6125,6876
6126,6854
6127,6881
6128,6863
6129,6869
6130,6890
6131,6869
6132,6894
6133,6867
6134,6874
6135,6890
6136,6876
6137,6890
6138,6883
6139,6890
6140,6883
6141,6887
6142,6874
6143,6876
6144,6856
6145,6883
6146,6890
6147,6849
6148,6881
6149,6876
6150,6894
6151,6876
6152,6867
6153,6860
6154,6890
6155,6883
6156,6869
6157,6867
6158,6883
6159,6869
6160,6876
6161,6869
6162,6856
6163,6869
6164,6887
6165,6854
6166,6883
6167,6869
6168,6847
6169,6849
6170,6869
6171,6863
6172,6890
6173,6876
6174,6883
6175,6869
6176,6890
6177,6883
6178,6890
6179,6856
6180,6876
6181,6867
6182,6876
6183,6890
6184,6860
6185,6890
6186,6874
6187,6874
6188,6869
6189,6876
6190,6883
6191,6876
6192,6849
6193,6860
6194,6887
6195,6876
6196,6876
6197,6876
6198,6876
6199,6894
6200,6856
6201,6876
6202,6883
6203,6876
6204,6854
6205,6876
6206,6869
6207,6876
6208,6883
6209,6856
6210,6883
6211,6883
6212,6876
6213,6894
6214,6883
6215,6890
6216,6834
6217,6890
6218,6894
6219,6883
6220,6869
6221,6854
6222,6890
6223,6876
6224,6876
6225,6894
6226,6881
6227,6883
6228,6876
6229,6874
6230,6883
6231,6860
6232,6883
6233,6883
6234,6890
6235,6894
6236,6876
6237,6874
6238,6869
6239,6883
6240,6890
6241,6869
6242,6883
6243,6869
6244,6869
6245,6894
6246,6869
6247,6883
6248,6883
6249,6876
6250,6883
6251,6894
6252,6883
6253,6847
6254,6883
6255,6890
6256,6887
6257,6883
6258,6883
6259,6894
6260,6869
6261,6876
6262,6869
6263,6876
6264,6863
6265,6854
6266,6876
6267,6869
6268,6883
6269,6847
6270,6863
6271,6883
6272,6856
6273,6883
6274,6863
6275,6876
6276,6876
6277,6863
6278,6876
6279,6883
6280,6874
6281,6876
6282,6847
6283,6876
6284,6876
6285,6887
6286,6869
6287,6894
6288,6876
6289,6856
6290,6876
6291,6883
6292,6827
6293,6883
6294,6876
6295,6869
6296,6883
6297,6881
6298,6894
6299,6849
6300,6890
6301,6876
6302,6887
6303,6883
6304,6869
6305,6863
6306,6883
6307,6876
6308,6867
6309,6903
6310,6876
6311,6894
6312,6860
6313,6860
6314,6896
6315,6883
6316,6869
6317,6887
6318,6869
6319,6869
6320,6901
6321,6869
6322,6890
6323,6829
6324,6883
6325,6876
6326,6869
6327,6869
6328,6863
6329,6840
6330,6854
6331,6883
6332,6869
6333,6890
6334,6869
6335,6890
6336,6881
6337,6869
6338,6876
6339,6869
6340,6863
6341,6863
6342,6867
6343,6863
6344,6883
6345,6883
6346,6883
6347,6890
6348,6901
6349,6890
6350,6856
6351,6860
6352,6863
6353,6890
6354,6869
6355,6894
6356,6881
6357,6883
6358,6854
6359,6867
6360,6890
6361,6876
6362,6869
6363,6883
6364,6856
6365,6883
6366,6890
6367,6876
6368,6869
6369,6869
6370,6869
6371,6876
6372,6869
6373,6883
6374,6883
6375,6860
6376,6869
6377,6843
6378,6876
6379,6856
6380,6863
6381,6863
6382,6894
6383,6876
6384,6876
6385,6876
6386,6876
6387,6854
6388,6863
6389,6890
6390,6869
6391,6887
6392,6869
6393,6856
6394,6863
6395,6863
6396,6890
6397,6883
6398,6874
6399,6863
6400,6863
6401,6869
6402,6856
6403,6869
6404,6869
6405,6876
6406,6890
6407,6876
6408,6890
6409,6890
6410,6876
6411,6863
6412,6876
6413,6890
6414,6863
6415,6887
6416,6876
6417,6876
6418,6883
6419,6883
6420,6856
6421,6863
6422,6894
6423,6894
6424,6890
6425,6876
6426,6901
6427,6876
6428,6876
6429,6876
6430,6876
6431,6876
6432,6869
6433,6869
6434,6869
6435,6843
6436,6856
6437,6876
6438,6869
6439,6876
6440,6876
6441,6876
6442,6843
6443,6890
6444,6876
6445,6869
6446,6876
6447,6869
6448,6894
6449,6863
6450,6890
6451,6843
6452,6876
6453,6876
6454,6869
6455,6847
6456,6890
6457,6894
6458,6843
6459,6863
6460,6860
6461,6869
6462,6901
6463,6883
6464,6883
6465,6876
6466,6890
6467,6869
6468,6863
6469,6863
6470,6869
6471,6894
6472,6881
6473,6894
6474,6863
6475,6894
6476,6869
6477,6847
6478,6869
6479,6876
6480,6869
6481,6856
6482,6863
6483,6876
6484,6903
6485,6894
6486,6856
6487,6876
6488,6883
6489,6869
6490,6876
6491,6876
6492,6883
6493,6849
6494,6881
6495,6876
6496,6876
6497,6883
6498,6840
6499,6876
6500,6894
6501,6876
6502,6883
6503,6890
6504,6883
6505,6881
6506,6874
6507,6876
6508,6876
6509,6883
6510,6863
6511,6876
6512,6869
6513,6887
6514,6869
6515,6883
6516,6856
6517,6869
6518,6863
6519,6883
6520,6894
6521,6869
6522,6883
6523,6869
6524,6894
6525,6856
6526,6890
6527,6856
6528,6847
6529,6867
6530,6849
6531,6874
6532,6856
6533,6869
6534,6847
6535,6876
6536,6883
6537,6869
6538,6863
6539,6901
6540,6883
6541,6856
6542,6883
6543,6867
6544,6876
6545,6876
6546,6840
6547,6887
6548,6901
6549,6869
6550,6874
6551,6876
6552,6869
6553,6843
6554,6883
6555,6856
6556,6881
6557,6876
6558,6876
6559,6869
6560,6869
6561,6883
6562,6869
6563,6869
6564,6876
6565,6876
6566,6887
6567,6876
6568,6876
6569,6881
6570,6869
6571,6883
6572,6860
6573,6876
6574,6863
6575,6876
6576,6863
6577,6867
6578,6869
6579,6863
6580,6876
6581,6856
6582,6876
6583,6863
6584,6869
6585,6863
6586,6876
6587,6869
6588,6869
6589,6883
6590,6894
6591,6883
6592,6890
6593,6901
6594,6869
6595,6876
6596,6876
6597,6869
6598,6887
6599,6890
6600,6869
6601,6876
6602,6854
6603,6869
6604,6869
6605,6894
6606,6876
6607,6883
6608,6876
6609,6863
6610,6883
6611,6876
6612,6883
6613,6863
6614,6883
6615,6869
6616,6860
6617,6863
6618,6876
6619,6863
6620,6869
6621,6890
6622,6883
6623,6883
6624,6869
6625,6876
6626,6883
6627,6890
6628,6883
6629,6883
6630,6876
6631,6883
6632,6869
6633,6883
6634,6869
6635,6894
6636,6863
6637,6863
6638,6876
6639,6869
6640,6856
6641,6876
6642,6883
6643,6876
6644,6854
6645,6890
6646,6876
6647,6869
6648,6869
6649,6876
6650,6876
6651,6883
6652,6881
6653,6876
6654,6869
6655,6883
6656,6876
6657,6876
6658,6876
6659,6863
6660,6883
6661,6847
6662,6860
6663,6876
6664,6881
6665,6894
6666,6863
6667,6876
6668,6887
6669,6876
6670,6869
6671,6896
6672,6869
6673,6869
6674,6876
6675,6869
6676,6876
6677,6869
6678,6834
6679,6883
6680,6883
6681,6876
6682,6883
6683,6856
6684,6890
6685,6863
6686,6876
6687,6863
6688,6860
6689,6874
6690,6867
6691,6883
6692,6883
6693,6894
6694,6876
6695,6876
6696,6894
6697,6876
6698,6876
6699,6876
6700,6867
6701,6881
6702,6863
6703,6876
6704,6876
6705,6869
6706,6883
6707,6883
6708,6876
6709,6869
6710,6874
6711,6876
6712,6849
6713,6856
6714,6876
6715,6883
6716,6869
6717,6869
6718,6869
6719,6876
6720,6876
6721,6894
6722,6860
6723,6876
6724,6876
6725,6863
6726,6876
6727,6869
6728,6847
6729,6876
6730,6881
6731,6869
6732,6869
6733,6881
6734,6849
6735,6867
6736,6863
6737,6876
6738,6869
6739,6876
6740,6883
6741,6856
6742,6869
6743,6869
6744,6883
6745,6890
6746,6883
6747,6883
6748,6890
6749,6876
6750,6876
6751,6894
6752,6876
6753,6869
6754,6883
6755,6856
6756,6883
6757,6876
6758,6883
6759,6856
6760,6863
6761,6863
6762,6876
6763,6890
6764,6863
6765,6869
6766,6876
6767,6849
6768,6883
6769,6883
6770,6840
6771,6876
6772,6876
6773,6863
6774,6863
6775,6869
6776,6823
6777,6869
6778,6863
6779,6883
6780,6856
6781,6869
6782,6881
6783,6869
6784,6876
6785,6863
6786,6876
6787,6876
6788,6876
6789,6883
6790,6869
6791,6849
6792,6890
6793,6869
6794,6869
6795,6894
6796,6890
6797,6843
6798,6867
6799,6890
6800,6869
6801,6901
6802,6876
6803,6890
6804,6869
6805,6869
6806,6883
6807,6863
6808,6869
6809,6876
6810,6876
6811,6847
6812,6881
6813,6890
6814,6890
6815,6869
6816,6869
6817,6856
6818,6901
6819,6883
6820,6876
6821,6863
6822,6869
6823,6890
6824,6890
6825,6883
6826,6876
6827,6869
6828,6883
6829,6890
6830,6876
6831,6863
6832,6890
6833,6876
6834,6869
6835,6876
6836,6856
6837,6883
6838,6869
6839,6876
6840,6856
6841,6863
6842,6863
6843,6883
6844,6869
6845,6869
6846,6883
6847,6876
6848,6867
6849,6876
6850,6863
6851,6876
6852,6901
6853,6876
6854,6894
6855,6883
6856,6856
6857,6876
6858,6843
6859,6883
6860,6863
6861,6901
6862,6874
6863,6883
6864,6869
6865,6890
6866,6869
6867,6843
6868,6883
6869,6869
6870,6876
6871,6890
6872,6876
6873,6876
6874,6876
6875,6890
6876,6881
6877,6890
6878,6883
6879,6890
6880,6894
6881,6883
6882,6883
6883,6887
6884,6894
6885,6876
6886,6883
6887,6894
6888,6876
6889,6890
6890,6876
6891,6860
6892,6883
6893,6876
6894,6883
6895,6876
6896,6876
6897,6869
6898,6883
6899,6869
6900,6890
6901,6849
6902,6876
6903,6881
6904,6883
6905,6876
6906,6876
6907,6883
6908,6856
6909,6876
6910,6867
6911,6856
6912,6876
6913,6883
6914,6890
6915,6890
6916,6863
6917,6874
6918,6876
6919,6896
6920,6890
6921,6883
6922,6876
6923,6883
6924,6876
6925,6894
6926,6876
6927,6876
6928,6856
6929,6860
6930,6869
6931,6860
6932,6876
6933,6854
6934,6894
6935,6890
6936,6869
6937,6890
6938,6869
6939,6863
6940,6894
6941,6863
6942,6894
6943,6876
6944,6890
6945,6869
6946,6876
6947,6869
6948,6881
6949,6883
6950,6883
6951,6867
6952,6876
6953,6876
6954,6876
6955,6869
6956,6883
6957,6869
6958,6883
6959,6883
6960,6883
6961,6901
6962,6863
6963,6863
6964,6876
6965,6869
6966,6860
6967,6890
6968,6883
6969,6869
6970,6869
6971,6876
6972,6876
6973,6869
6974,6863
6975,6849
6976,6856
6977,6856
6978,6869
6979,6869
6980,6876
6981,6876
6982,6854
6983,6869
6984,6869
6985,6890
6986,6874
6987,6869
6988,6863
6989,6869
6990,6894
6991,6883
6992,6890
6993,6863
6994,6863
6995,6890
6996,6869
6997,6876
6998,6867
6999,6890
7000,6883
7001,6854
7002,6890
7003,6883
7004,6876
7005,6863
7006,6876
7007,6876
7008,6883
7009,6883
7010,6843
7011,6876
7012,6883
7013,6869
7014,6849
7015,6883
7016,6869
7017,6869
7018,6867
7019,6869
7020,6869
7021,6876
7022,6876
7023,6890
7024,6876
7025,6890
7026,6890
7027,6869
7028,6876
7029,6869
7030,6876
7031,6883
7032,6876
7033,6883
7034,6894
7035,6876
7036,6883
7037,6901
7038,6876
7039,6869
7040,6883
7041,6876
7042,6863
7043,6883
7044,6890
7045,6894
7046,6869
7047,6860
7048,6867
7049,6869
7050,6863
7051,6869
7052,6843
7053,6869
7054,6883
7055,6890
7056,6883
7057,6863
7058,6876
7059,6869
7060,6910
7061,6883
7062,6890
7063,6890
7064,6869
7065,6863
7066,6869
7067,6876
7068,6894
7069,6876
7070,6883
7071,6876
7072,6883
7073,6876
7074,6876
7075,6876
7076,6856
7077,6847
7078,6874
7079,6901
7080,6883
7081,6847
7082,6863
7083,6867
7084,6876
7085,6883
7086,6863
7087,6869
7088,6876
7089,6876
7090,6863
7091,6860
7092,6894
7093,6876
7094,6863
7095,6883
7096,6869
7097,6887
7098,6869
7099,6890
7100,6863
7101,6869
7102,6890
7103,6887
7104,6860
7105,6883
7106,6869
7107,6869
7108,6869
7109,6887
7110,6876
7111,6876
7112,6890
7113,6890
7114,6887
7115,6876
7116,6894
7117,6890
7118,6863
7119,6883
7120,6883
7121,6887
7122,6890
7123,6869
7124,6883
7125,6876
7126,6883
7127,6869
7128,6869
7129,6883
7130,6843
7131,6863
7132,6874
7133,6883
7134,6901
7135,6890
7136,6876
7137,6876
7138,6894
7139,6894
7140,6876
7141,6854
7142,6856
7143,6869
7144,6890
7145,6876
7146,6890
7147,6876
7148,6876
7149,6876
7150,6869
7151,6890
7152,6863
7153,6883
7154,6869
7155,6863
7156,6860
7157,6883
7158,6876
7159,6869
